"lane_id","zone_id","lane_number","name","state","road","direction","location_description","lane_type","organization","detector_type","latitude","longitude","bearing","default_speed","interval"
9051,3218,1,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","South","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9052,3218,4,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","South","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9053,3218,2,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","South","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9054,3219,4,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","North","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9055,3219,2,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","North","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9056,3219,3,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","North","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9057,3219,1,"I-95 @ 0.38 Mile North of I-395","Maryland","I-95","North","I-95 @ 0.38 Mile North of I-395","Normal","HERE","Microwave",39.2665000,-76.6150100,,,60
9058,3220,2,"I-695 @ 0.07 Mile West of E Joppa Rd","Maryland","I-695","West","I-695 @ 0.07 Mile West of E Joppa Rd","Normal","HERE","Microwave",39.4003000,-76.5542000,,,60
9059,3220,3,"I-695 @ 0.07 Mile West of E Joppa Rd","Maryland","I-695","West","I-695 @ 0.07 Mile West of E Joppa Rd","Normal","HERE","Microwave",39.4003000,-76.5542000,,,60
9060,3220,1,"I-695 @ 0.07 Mile West of E Joppa Rd","Maryland","I-695","West","I-695 @ 0.07 Mile West of E Joppa Rd","Normal","HERE","Microwave",39.4003000,-76.5542000,,,60
9061,3221,3,"I-695 @ 0.07 Mile West of E Joppa Rd","Maryland","I-695","East","I-695 @ 0.07 Mile West of E Joppa Rd","Normal","HERE","Microwave",39.4003000,-76.5542000,,,60
9062,3221,2,"I-695 @ 0.07 Mile West of E Joppa Rd","Maryland","I-695","East","I-695 @ 0.07 Mile West of E Joppa Rd","Normal","HERE","Microwave",39.4003000,-76.5542000,,,60
9063,3221,1,"I-695 @ 0.07 Mile West of E Joppa Rd","Maryland","I-695","East","I-695 @ 0.07 Mile West of E Joppa Rd","Normal","HERE","Microwave",39.4003000,-76.5542000,,,60
9064,3223,3,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","West","I-695 @ 0.04 Mile West of Thornton Rd","Normal","HERE","Acoustic",39.4208300,-76.6496100,,,60
9065,3223,1,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","West","I-695 @ 0.04 Mile West of Thornton Rd","Normal","HERE","Acoustic",39.4208300,-76.6496100,,,60
9066,3222,4,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","West","I-695 @ 0.04 Mile West of Thornton Rd","On Ramp","HERE","Acoustic",39.4208300,-76.6496100,,,60
9067,3223,2,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","West","I-695 @ 0.04 Mile West of Thornton Rd","Normal","HERE","Acoustic",39.4208300,-76.6496100,,,60
9068,3222,5,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","West","I-695 @ 0.04 Mile West of Thornton Rd","On Ramp","HERE","Acoustic",39.4208300,-76.6496100,,,60
9069,3224,5,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","East","I-695 @ 0.04 Mile West of Thornton Rd","Off Ramp","HERE","Microwave",39.4208300,-76.6496100,,,60
9070,3224,4,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","East","I-695 @ 0.04 Mile West of Thornton Rd","Off Ramp","HERE","Microwave",39.4208300,-76.6496100,,,60
9071,3225,3,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","East","I-695 @ 0.04 Mile West of Thornton Rd","Normal","HERE","Microwave",39.4208300,-76.6496100,,,60
9072,3225,2,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","East","I-695 @ 0.04 Mile West of Thornton Rd","Normal","HERE","Microwave",39.4208300,-76.6496100,,,60
9073,3225,1,"I-695 @ 0.04 Mile West of Thornton Rd","Maryland","I-695","East","I-695 @ 0.04 Mile West of Thornton Rd","Normal","HERE","Microwave",39.4208300,-76.6496100,,,60
9074,3226,2,"I-895 @ 0.34 Mile North of Lombard St","Maryland","I-895","South","I-895 @ 0.34 Mile North of Lombard St","Normal","HERE","Microwave",39.2961400,-76.5508100,,,60
9075,3226,3,"I-895 @ 0.34 Mile North of Lombard St","Maryland","I-895","South","I-895 @ 0.34 Mile North of Lombard St","Normal","HERE","Microwave",39.2961400,-76.5508100,,,60
9076,3226,1,"I-895 @ 0.34 Mile North of Lombard St","Maryland","I-895","South","I-895 @ 0.34 Mile North of Lombard St","Normal","HERE","Microwave",39.2961400,-76.5508100,,,60
9077,3227,2,"I-895 @ 0.34 Mile North of Lombard St","Maryland","I-895","North","I-895 @ 0.34 Mile North of Lombard St","Normal","HERE","Microwave",39.2961400,-76.5508100,,,60
9078,3227,1,"I-895 @ 0.34 Mile North of Lombard St","Maryland","I-895","North","I-895 @ 0.34 Mile North of Lombard St","Normal","HERE","Microwave",39.2961400,-76.5508100,,,60
9079,3229,1,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","South","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Microwave",39.3446200,-76.7447700,,,60
9080,3229,4,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","South","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Microwave",39.3446200,-76.7447700,,,60
9081,3229,2,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","South","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Microwave",39.3446200,-76.7447700,,,60
9082,3228,5,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","South","I-695 @ 0.79 Mile North of Windsor Mill Rd","On Ramp","HERE","Microwave",39.3446200,-76.7447700,,,60
9083,3229,3,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","South","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Microwave",39.3446200,-76.7447700,,,60
9084,3231,4,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","North","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Acoustic",39.3446200,-76.7447700,,,60
9085,3231,2,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","North","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Acoustic",39.3446200,-76.7447700,,,60
9086,3230,5,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","North","I-695 @ 0.79 Mile North of Windsor Mill Rd","Off Ramp","HERE","Acoustic",39.3446200,-76.7447700,,,60
9087,3231,3,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","North","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Acoustic",39.3446200,-76.7447700,,,60
9088,3231,1,"I-695 @ 0.79 Mile North of Windsor Mill Rd","Maryland","I-695","North","I-695 @ 0.79 Mile North of Windsor Mill Rd","Normal","HERE","Acoustic",39.3446200,-76.7447700,,,60
9089,3232,1,"I-895 @ 0.55 Mile North of SR-2(Potee St.)","Maryland","I-895","South","I-895 @ 0.55 Mile North of SR-2(Potee St.)","Normal","HERE","Acoustic",39.2408400,-76.6003800,,,60
9090,3232,2,"I-895 @ 0.55 Mile North of SR-2(Potee St.)","Maryland","I-895","South","I-895 @ 0.55 Mile North of SR-2(Potee St.)","Normal","HERE","Acoustic",39.2408400,-76.6003800,,,60
9091,3233,2,"I-895 @ 0.55 Mile North of SR-2(Potee St.)","Maryland","I-895","North","I-895 @ 0.55 Mile North of SR-2(Potee St.)","Normal","HERE","Acoustic",39.2408400,-76.6003800,,,60
9092,3233,1,"I-895 @ 0.55 Mile North of SR-2(Potee St.)","Maryland","I-895","North","I-895 @ 0.55 Mile North of SR-2(Potee St.)","Normal","HERE","Acoustic",39.2408400,-76.6003800,,,60
9093,3234,2,"I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Maryland","I-895","South","I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Normal","HERE","Microwave",39.2421300,-76.5794600,,,60
9094,3234,3,"I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Maryland","I-895","South","I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Normal","HERE","Microwave",39.2421300,-76.5794600,,,60
9095,3234,1,"I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Maryland","I-895","South","I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Normal","HERE","Microwave",39.2421300,-76.5794600,,,60
9096,3235,2,"I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Maryland","I-895","North","I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Normal","HERE","Microwave",39.2421300,-76.5794600,,,60
9097,3235,1,"I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Maryland","I-895","North","I-895 @ 0.43 Mile North of Harbor Tunnel Toll Booth","Normal","HERE","Microwave",39.2421300,-76.5794600,,,60
9098,3236,3,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","South","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9099,3236,1,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","South","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9100,3236,4,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","South","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9101,3236,2,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","South","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9102,3237,4,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","North","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9103,3237,2,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","North","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9104,3237,3,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","North","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9105,3237,1,"I-695 @ 0.88 Mile South of Greenspring Ave","Maryland","I-695","North","I-695 @ 0.88 Mile South of Greenspring Ave","Normal","HERE","Microwave",39.3937400,-76.7044700,,,60
9106,3238,3,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","South","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9107,3238,1,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","South","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9108,3238,4,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","South","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9109,3238,2,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","South","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9110,3239,4,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","North","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9111,3239,2,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","North","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9112,3239,3,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","North","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9113,3239,1,"I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Maryland","I-95","North","I-95 @ 0.28 Mile South of SR-115 (North Point Blvd)","Normal","HERE","Microwave",39.2933700,-76.5321600,,,60
9114,3240,2,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","South","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9115,3240,1,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","South","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9116,3240,4,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","South","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9117,3240,3,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","South","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9118,3241,4,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","North","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9119,3241,2,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","North","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9120,3241,3,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","North","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9121,3241,1,"I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Maryland","I-95","North","I-95 @ 0.44 Mile South of Fort McHenry Tunnel Entrance","Normal","HERE","Microwave",39.2664500,-76.5970800,,,60
9122,3242,1,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","South","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9123,3242,4,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","South","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9124,3242,2,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","South","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9125,3242,3,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","South","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9126,3243,4,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","North","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9127,3243,2,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","North","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9128,3243,3,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","North","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9129,3243,1,"I-95 @ 0.94 Mile North of Gunpowder Rd","Maryland","I-95","North","I-95 @ 0.94 Mile North of Gunpowder Rd","Normal","HERE","Microwave",39.0693200,-76.9086000,,,60
9130,3245,4,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","West","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Microwave",39.4184700,-76.6347800,,,60
9131,3245,2,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","West","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Microwave",39.4184700,-76.6347800,,,60
9132,3244,5,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","West","I-695 @ 0.12 Mile West of SR-139","Off Ramp","HERE","Microwave",39.4184700,-76.6347800,,,60
9133,3245,3,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","West","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Microwave",39.4184700,-76.6347800,,,60
9134,3245,1,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","West","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Microwave",39.4184700,-76.6347800,,,60
9135,3246,3,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","East","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Acoustic",39.4184700,-76.6347800,,,60
9136,3246,2,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","East","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Acoustic",39.4184700,-76.6347800,,,60
9137,3246,1,"I-695 @ 0.12 Mile West of SR-139","Maryland","I-695","East","I-695 @ 0.12 Mile West of SR-139","Normal","HERE","Acoustic",39.4184700,-76.6347800,,,60
9138,3247,1,"I-895 @ 0.5 Mile South of US-1 (Washington Blvd)","Maryland","I-895","South","I-895 @ 0.5 Mile South of US-1 (Washington Blvd)","Normal","HERE","Microwave",39.2202200,-76.7141300,,,60
9139,3248,1,"I-895 @ 0.5 Mile South of US-1 (Washington Blvd)","Maryland","I-895","North","I-895 @ 0.5 Mile South of US-1 (Washington Blvd)","Normal","HERE","Microwave",39.2202200,-76.7141300,,,60
9140,3250,2,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","West","I-695 @ 0.74 Mile East of SR-139","Normal","HERE","Microwave",39.4126600,-76.6163300,,,60
9141,3250,3,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","West","I-695 @ 0.74 Mile East of SR-139","Normal","HERE","Microwave",39.4126600,-76.6163300,,,60
9142,3250,1,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","West","I-695 @ 0.74 Mile East of SR-139","Normal","HERE","Microwave",39.4126600,-76.6163300,,,60
9143,3249,4,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","West","I-695 @ 0.74 Mile East of SR-139","On Ramp","HERE","Microwave",39.4126600,-76.6163300,,,60
9144,3252,3,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","East","I-695 @ 0.74 Mile East of SR-139","Normal","HERE","Microwave",39.4126600,-76.6163300,,,60
9145,3251,4,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","East","I-695 @ 0.74 Mile East of SR-139","Off Ramp","HERE","Microwave",39.4126600,-76.6163300,,,60
9146,3252,2,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","East","I-695 @ 0.74 Mile East of SR-139","Normal","HERE","Microwave",39.4126600,-76.6163300,,,60
9147,3252,1,"I-695 @ 0.74 Mile East of SR-139","Maryland","I-695","East","I-695 @ 0.74 Mile East of SR-139","Normal","HERE","Microwave",39.4126600,-76.6163300,,,60
9148,3253,1,"I-895 @ 0.67 Mile North of I-695","Maryland","I-895","South","I-895 @ 0.67 Mile North of I-695","Normal","HERE","Microwave",39.2273400,-76.6773300,,,60
9149,3253,2,"I-895 @ 0.67 Mile North of I-695","Maryland","I-895","South","I-895 @ 0.67 Mile North of I-695","Normal","HERE","Microwave",39.2273400,-76.6773300,,,60
9150,3254,2,"I-895 @ 0.67 Mile North of I-695","Maryland","I-895","North","I-895 @ 0.67 Mile North of I-695","Normal","HERE","Microwave",39.2273400,-76.6773300,,,60
9151,3254,1,"I-895 @ 0.67 Mile North of I-695","Maryland","I-895","North","I-895 @ 0.67 Mile North of I-695","Normal","HERE","Microwave",39.2273400,-76.6773300,,,60
9152,3256,2,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","West","I-695 @ 0.43 Mile West of SR-567","Normal","HERE","Microwave",39.4063300,-76.5746600,,,60
9153,3256,3,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","West","I-695 @ 0.43 Mile West of SR-567","Normal","HERE","Microwave",39.4063300,-76.5746600,,,60
9154,3256,1,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","West","I-695 @ 0.43 Mile West of SR-567","Normal","HERE","Microwave",39.4063300,-76.5746600,,,60
9155,3255,4,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","West","I-695 @ 0.43 Mile West of SR-567","On Ramp","HERE","Microwave",39.4063300,-76.5746600,,,60
9156,3258,3,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","East","I-695 @ 0.43 Mile West of SR-567","Normal","HERE","Microwave",39.4063300,-76.5746600,,,60
9157,3257,4,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","East","I-695 @ 0.43 Mile West of SR-567","Off Ramp","HERE","Microwave",39.4063300,-76.5746600,,,60
9158,3258,2,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","East","I-695 @ 0.43 Mile West of SR-567","Normal","HERE","Microwave",39.4063300,-76.5746600,,,60
9159,3258,1,"I-695 @ 0.43 Mile West of SR-567","Maryland","I-695","East","I-695 @ 0.43 Mile West of SR-567","Normal","HERE","Microwave",39.4063300,-76.5746600,,,60
9160,3259,1,"I-895 @ 0.47 Mile South of W. Patapsco Ave","Maryland","I-895","South","I-895 @ 0.47 Mile South of W. Patapsco Ave","Normal","HERE","Acoustic",39.2350200,-76.6190300,,,60
9161,3259,2,"I-895 @ 0.47 Mile South of W. Patapsco Ave","Maryland","I-895","South","I-895 @ 0.47 Mile South of W. Patapsco Ave","Normal","HERE","Acoustic",39.2350200,-76.6190300,,,60
9162,3260,2,"I-895 @ 0.47 Mile South of W. Patapsco Ave","Maryland","I-895","North","I-895 @ 0.47 Mile South of W. Patapsco Ave","Normal","HERE","Acoustic",39.2350200,-76.6190300,,,60
9163,3260,1,"I-895 @ 0.47 Mile South of W. Patapsco Ave","Maryland","I-895","North","I-895 @ 0.47 Mile South of W. Patapsco Ave","Normal","HERE","Acoustic",39.2350200,-76.6190300,,,60
9164,3262,1,"I-95 @ 0.13 Mile South of Sulphur Spring Rd","Maryland","I-95","South","I-95 @ 0.13 Mile South of Sulphur Spring Rd","Normal","HERE","Acoustic",39.2465500,-76.6869200,,,60
9165,3262,4,"I-95 @ 0.13 Mile South of Sulphur Spring Rd","Maryland","I-95","South","I-95 @ 0.13 Mile South of Sulphur Spring Rd","Normal","HERE","Acoustic",39.2465500,-76.6869200,,,60
9166,3262,2,"I-95 @ 0.13 Mile South of Sulphur Spring Rd","Maryland","I-95","South","I-95 @ 0.13 Mile South of Sulphur Spring Rd","Normal","HERE","Acoustic",39.2465500,-76.6869200,,,60
9167,3261,5,"I-95 @ 0.13 Mile South of Sulphur Spring Rd","Maryland","I-95","South","I-95 @ 0.13 Mile South of Sulphur Spring Rd","On Ramp","HERE","Acoustic",39.2465500,-76.6869200,,,60
